test,style,doors,production_date,engine_displacement,engine_power,mileage,owners,price,has_steptronic,has_xdrive,offroad,cabriolet,compact,coupe,coupe_hard,liftback,roadster,sedan,estate,hatchback,main_color,other_color,gasoline,gasoline_gas,hybrid,diesel,electro,years_in_use,AT,MT,AM,tax,tax_per_horse,mileage_per_day,RWD,FWD,AWD,left,right
0,100,4,2008,3.0,218.0,186000.0,4.0,500000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,14170.0,65,42.465753424657535,0.0,0.0,1.0,1.0,0.0
0,64,5,2009,3.0,306.0,186000.0,2.0,880000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,45900.0,150,46.326276463262765,0.0,0.0,1.0,1.0,0.0
0,100,4,2005,2.5,218.0,186168.0,4.0,510000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,1.0,0.0,0.0,14170.0,65,34.003287671232876,0.0,0.0,1.0,1.0,0.0
0,140,4,2013,3.0,326.0,186345.0,1.0,1085000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,48900.0,150,72.9334637964775,1.0,0.0,0.0,1.0,0.0
0,145,4,2011,4.4,407.0,186986.0,4.0,664830.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,61050.0,150,56.92115677321157,0.0,0.0,1.0,1.0,0.0
0,16,5,2017,1.5,136.0,18700.0,1.0,1550000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,4760.0,35,17.077625570776256,0.0,1.0,0.0,1.0,0.0
0,34,5,2008,3.0,235.0,187000.0,4.0,899000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,1.0,0.0,0.0,17625.0,75,42.694063926940636,0.0,0.0,1.0,1.0,0.0
0,47,4,2008,2.0,170.0,187000.0,3.0,490000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,7650.0,45,42.694063926940636,1.0,0.0,0.0,1.0,0.0
0,102,4,2012,2.0,245.0,187000.0,2.0,930000.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,18375.0,75,64.04109589041096,0.0,0.0,1.0,1.0,0.0
0,20,5,2012,2.0,184.0,187000.0,2.0,750000.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,9200.0,50,64.04109589041096,0.0,0.0,1.0,1.0,0.0
0,83,5,2007,4.8,355.0,187000.0,3.0,850000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,53250.0,150,39.40990516332982,0.0,0.0,1.0,1.0,0.0
0,92,4,2008,2.0,156.0,187063.0,4.0,600000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,7020.0,45,42.708447488584476,1.0,0.0,0.0,1.0,0.0
0,44,4,2011,2.0,136.0,187200.0,4.0,615000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,4760.0,35,56.986301369863014,1.0,0.0,0.0,1.0,0.0
0,70,5,2007,4.8,355.0,187500.0,4.0,725000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,53250.0,150,39.51527924130664,0.0,0.0,1.0,1.0,0.0
0,39,5,2007,3.0,272.0,187729.0,3.0,565000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,39.56354056902002,0.0,0.0,1.0,1.0,0.0
0,29,5,2016,2.0,218.0,188000.0,1.0,2600000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,0.0,0.0,14170.0,65,128.76712328767124,0.0,0.0,1.0,1.0,0.0
0,145,4,2008,4.8,367.0,188000.0,2.0,515000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,55050.0,150,42.922374429223744,1.0,0.0,0.0,1.0,0.0
0,64,5,2008,3.0,306.0,188000.0,3.0,860000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,45900.0,150,42.922374429223744,0.0,0.0,1.0,1.0,0.0
0,46,4,2007,2.0,177.0,188000.0,3.0,420000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1.0,0.0,0.0,8850.0,50,39.620653319283456,1.0,0.0,0.0,1.0,0.0
0,20,5,2014,2.0,184.0,188000.0,1.0,940000.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.0,0.0,9200.0,50,85.84474885844749,0.0,0.0,1.0,1.0,0.0
0,20,5,2018,2.0,190.0,18827.0,1.0,2988000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,9500.0,50,25.79041095890411,0.0,0.0,1.0,1.0,0.0
0,39,5,2007,3.0,272.0,188379.0,4.0,730000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,39.700526870389886,0.0,0.0,1.0,1.0,0.0
0,34,5,2007,3.0,235.0,188500.0,4.0,1025000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1.0,0.0,0.0,17625.0,75,39.726027397260275,0.0,0.0,1.0,1.0,0.0
0,20,5,2018,2.0,190.0,18855.0,1.0,2970000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,9500.0,50,25.828767123287673,0.0,0.0,1.0,1.0,0.0
0,140,4,2007,4.0,306.0,189000.0,2.0,475000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,45900.0,150,39.831401475237094,1.0,0.0,0.0,1.0,0.0
0,7,5,2009,2.0,143.0,189000.0,4.0,530000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,1.0,0.0,0.0,5005.0,35,47.073474470734745,1.0,0.0,0.0,1.0,0.0
0,30,5,2010,2.5,218.0,189000.0,4.0,670000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,14170.0,65,51.78082191780822,0.0,0.0,1.0,1.0,0.0
0,6,5,2012,1.6,136.0,189000.0,2.0,535000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,4760.0,35,64.72602739726027,1.0,0.0,0.0,1.0,0.0
0,91,4,2017,2.0,190.0,189000.0,3.0,1570000.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,9500.0,50,172.6027397260274,1.0,0.0,0.0,1.0,0.0
0,105,4,2007,3.0,235.0,189000.0,3.0,880000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1.0,0.0,0.0,17625.0,75,39.831401475237094,1.0,0.0,0.0,1.0,0.0
0,76,5,2019,3.0,340.0,1900.0,1.0,4950000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,51000.0,150,5.205479452054795,0.0,0.0,1.0,1.0,0.0
0,105,4,2020,3.0,249.0,1900.0,1.0,3990000.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,18675.0,75,inf,0.0,0.0,1.0,1.0,0.0
0,113,4,2017,3.0,340.0,19000.0,2.0,2840000.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,51000.0,150,17.35159817351598,0.0,0.0,1.0,1.0,0.0
0,38,5,2019,3.0,249.0,19000.0,1.0,4197000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,52.054794520547944,0.0,0.0,1.0,1.0,0.0
0,38,5,2011,3.0,245.0,190000.0,3.0,1200000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,18375.0,75,57.83866057838661,0.0,0.0,1.0,1.0,0.0
0,61,2,2008,3.0,306.0,190000.0,4.0,980000.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,45900.0,150,43.37899543378995,0.0,0.0,1.0,1.0,0.0
0,35,5,2006,3.0,231.0,190000.0,3.0,640000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,17325.0,75,37.18199608610568,0.0,0.0,1.0,1.0,0.0
0,37,5,2009,3.0,264.0,190000.0,2.0,950000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,39600.0,150,47.3225404732254,0.0,0.0,1.0,1.0,0.0
0,139,4,2012,3.0,306.0,190000.0,2.0,1350000.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,45900.0,150,65.06849315068493,0.0,0.0,1.0,1.0,0.0
0,47,5,2013,2.0,184.0,190000.0,3.0,1199999.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.0,9200.0,50,74.36399217221135,0.0,0.0,1.0,1.0,0.0
0,111,5,2009,3.0,306.0,190000.0,4.0,710000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,45900.0,150,47.3225404732254,1.0,0.0,0.0,1.0,0.0
0,64,5,2010,3.0,306.0,190000.0,3.0,1350000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,45900.0,150,52.054794520547944,0.0,0.0,1.0,1.0,0.0
0,155,4,2010,4.4,450.0,190000.0,4.0,720000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0,0.0,0.0,67500.0,150,52.054794520547944,1.0,0.0,0.0,1.0,0.0
0,98,4,2005,2.5,192.0,190000.0,3.0,560000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15,1.0,0.0,0.0,9600.0,50,34.70319634703196,1.0,0.0,0.0,1.0,0.0
0,105,4,2011,3.0,258.0,190000.0,3.0,1100000.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,38700.0,150,57.83866057838661,0.0,0.0,1.0,1.0,0.0
0,115,4,2008,4.8,367.0,190000.0,1.0,1100000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,55050.0,150,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,141,4,2003,4.4,333.0,190000.0,1.0,250000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,1.0,0.0,0.0,49950.0,150,30.620467365028205,1.0,0.0,0.0,1.0,0.0
0,125,2,2007,4.8,367.0,190000.0,3.0,630000.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,55050.0,150,40.042149631190725,1.0,0.0,0.0,1.0,0.0
0,98,4,2008,2.5,218.0,190000.0,4.0,720000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,14170.0,65,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,42,4,2008,1.6,122.0,190000.0,3.0,490000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,3050.0,25,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,138,4,2008,3.0,326.0,190000.0,2.0,750000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,48900.0,150,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,100,4,2006,2.5,218.0,190000.0,4.0,480000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,14170.0,65,37.18199608610568,0.0,0.0,1.0,1.0,0.0
0,133,4,2017,2.0,258.0,190000.0,1.0,2800000.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,38700.0,150,173.5159817351598,1.0,0.0,0.0,1.0,0.0
0,130,4,2017,3.0,265.0,190000.0,1.0,3150000.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,39750.0,150,173.5159817351598,0.0,0.0,1.0,1.0,0.0
0,98,4,2008,2.5,218.0,190000.0,3.0,650000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,14170.0,65,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,39,5,2007,3.0,272.0,190000.0,2.0,800000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,40.042149631190725,0.0,0.0,1.0,1.0,0.0
0,6,3,2012,1.6,136.0,190000.0,3.0,550000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,4760.0,35,65.06849315068493,1.0,0.0,0.0,1.0,0.0
0,102,4,2011,3.0,258.0,190000.0,3.0,750000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,38700.0,150,57.83866057838661,1.0,0.0,0.0,1.0,0.0
0,47,4,2012,2.0,184.0,190000.0,4.0,755000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,9200.0,50,65.06849315068493,1.0,0.0,0.0,1.0,0.0
0,39,5,2007,3.0,272.0,190000.0,2.0,850000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,40800.0,150,40.042149631190725,0.0,0.0,1.0,1.0,0.0
0,97,4,2012,2.0,218.0,190000.0,2.0,950000.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,14170.0,65,65.06849315068493,0.0,0.0,1.0,1.0,0.0
0,44,4,2011,2.0,136.0,190000.0,4.0,550000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,4760.0,35,57.83866057838661,1.0,0.0,0.0,1.0,0.0
0,44,2,2003,1.9,118.0,190000.0,2.0,300000.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,1.0,0.0,0.0,2950.0,25,30.620467365028205,1.0,0.0,0.0,1.0,0.0
0,53,4,2012,2.0,245.0,190000.0,3.0,747000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1.0,0.0,0.0,18375.0,75,65.06849315068493,1.0,0.0,0.0,1.0,0.0
0,92,4,1997,2.0,150.0,190000.0,2.0,320000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23,0.0,1.0,0.0,5250.0,35,22.632519356759975,1.0,0.0,0.0,1.0,0.0
0,91,4,2008,2.0,163.0,190000.0,3.0,665000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,1.0,0.0,0.0,7335.0,45,43.37899543378995,1.0,0.0,0.0,1.0,0.0
0,73,4,2001,4.9,400.0,190000.0,3.0,2800000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0.0,1.0,0.0,60000.0,150,27.397260273972602,1.0,0.0,0.0,1.0,0.0
0,34,5,2008,3.0,235.0,190000.0,3.0,900000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,1.0,0.0,0.0,17625.0,75,43.37899543378995,0.0,0.0,1.0,1.0,0.0
0,38,5,2009,3.0,235.0,190000.0,1.0,1250000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,1.0,0.0,0.0,17625.0,75,47.3225404732254,0.0,0.0,1.0,1.0,0.0
0,29,5,2014,3.0,218.0,190437.0,1.0,1815000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.0,0.0,14170.0,65,86.95753424657535,0.0,0.0,1.0,1.0,0.0
0,38,5,2012,3.0,245.0,191000.0,2.0,1400000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,18375.0,75,65.41095890410959,0.0,0.0,1.0,1.0,0.0
0,77,2,2013,2.0,184.0,191000.0,1.0,1250000.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1.0,0.0,0.0,9200.0,50,74.75538160469668,1.0,0.0,0.0,1.0,0.0
0,39,5,2008,3.0,264.0,191000.0,3.0,920000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,39600.0,150,43.60730593607306,0.0,0.0,1.0,1.0,0.0
0,64,5,2009,3.0,306.0,191000.0,3.0,1120000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,45900.0,150,47.57160647571607,0.0,0.0,1.0,1.0,0.0
0,86,5,2009,4.4,407.0,191000.0,2.0,820000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,61050.0,150,47.57160647571607,0.0,0.0,1.0,1.0,0.0
0,105,4,2011,3.0,258.0,191000.0,2.0,1100000.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1.0,0.0,0.0,38700.0,150,58.143074581430746,0.0,0.0,1.0,1.0,0.0
0,35,5,2005,3.0,231.0,191000.0,4.0,580000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,1.0,0.0,0.0,17325.0,75,34.885844748858446,0.0,0.0,1.0,1.0,0.0
0,67,5,2017,4.4,575.0,19111.0,1.0,4590000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,86250.0,150,17.45296803652968,0.0,0.0,1.0,1.0,0.0
0,92,4,2008,2.0,156.0,191140.0,2.0,750000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,7020.0,45,43.63926940639269,1.0,0.0,0.0,1.0,0.0
0,38,5,2019,3.0,249.0,19146.0,1.0,5090000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,18675.0,75,52.45479452054794,0.0,0.0,1.0,1.0,0.0
0,39,5,2005,3.0,231.0,191500.0,4.0,400000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,1.0,0.0,0.0,17325.0,75,34.97716894977169,0.0,0.0,1.0,1.0,0.0
0,132,4,2013,3.0,258.0,191779.0,2.0,1251072.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1.0,0.0,0.0,38700.0,150,75.06027397260274,0.0,0.0,1.0,1.0,0.0
0,64,5,2010,3.0,306.0,192000.0,1.0,1099999.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,45900.0,150,52.602739726027394,0.0,0.0,1.0,1.0,0.0
0,83,5,2007,4.8,355.0,192000.0,4.0,738000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,53250.0,150,40.463645943098,0.0,0.0,1.0,1.0,0.0
0,44,4,2011,2.0,136.0,192000.0,4.0,629000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,4760.0,35,58.44748858447488,1.0,0.0,0.0,1.0,0.0
0,56,2,2001,3.0,231.0,192000.0,4.0,380000.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,1.0,0.0,0.0,17325.0,75,27.68565248738284,1.0,0.0,0.0,1.0,0.0
0,71,5,2006,4.8,360.0,192000.0,4.0,660000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,54000.0,150,37.573385518590996,0.0,0.0,1.0,1.0,0.0
0,102,4,2011,3.0,258.0,192000.0,3.0,1050000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,38700.0,150,58.44748858447488,1.0,0.0,0.0,1.0,0.0
0,91,4,2013,2.0,184.0,192000.0,3.0,950000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1.0,0.0,0.0,9200.0,50,75.14677103718199,1.0,0.0,0.0,1.0,0.0
0,91,4,2016,2.0,190.0,192000.0,1.0,1625000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,0.0,0.0,9500.0,50,131.5068493150685,1.0,0.0,0.0,1.0,0.0
