,ID,test,style,body,color,fuel,model_date,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,model,generation,generation1,restyling,age,mileage_per_day,price
9348,avito3524,0,320i,хэтчбек,белый,бензин,2015,5,2016,автоматическая,2.0,184,32183,полный,Левый,Не требует ремонта,1,Unknown,3 серия GT,6,F3x,1,4,22.043150684931508,1810000
9349,avito3514,0,220i,купе,белый,бензин,2014,2,2017,автоматическая,2.0,184,94000,задний,Левый,Не требует ремонта,1,Unknown,2 серия,0,F22/F23,0,3,85.84474885844749,1350000
9350,avito166,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,102000,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,93.15068493150685,1490000
9351,avito253,0,320i,седан,белый,бензин,2015,4,2017,автоматическая,2.0,184,36500,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,33.333333333333336,1770000
9352,avito345,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,70500,полный,Левый,Не требует ремонта,3,Unknown,3 серия,6,F3x,1,3,64.38356164383562,1690000
9353,avito679,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,33300,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,30.410958904109588,1775000
9354,avito1231,0,320i,седан,белый,бензин,2015,4,2017,автоматическая,2.0,184,41000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,3,37.44292237442922,1300000
9355,avito1391,0,320i,седан,оранжевый,бензин,2015,4,2017,автоматическая,2.0,184,31100,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,28.401826484018265,1820000
9356,avito1548,0,320i,седан,красный,бензин,2015,4,2017,автоматическая,2.0,184,24000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,3,21.91780821917808,1780000
9357,avito1933,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,34000,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,31.050228310502284,1600000
9358,avito2219,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,28700,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,26.210045662100455,1797000
9359,avito2325,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,35355,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,32.28767123287671,1829000
9360,avito3064,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,35000,задний,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,31.963470319634702,1800000
9361,avito3781,0,320i,седан,серый,бензин,2015,4,2017,автоматическая,2.0,184,35000,задний,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,31.963470319634702,1450000
9362,avito3782,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,64071,задний,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,58.512328767123286,1525000
9363,avito3783,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,25000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,3,22.831050228310502,1590000
9364,avito3784,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,34822,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,31.800913242009134,1773000
9365,avito3786,0,320i,седан,красный,бензин,2015,4,2017,автоматическая,2.0,184,24000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,3,21.91780821917808,1780000
9366,avito3788,0,320i,седан,синий,бензин,2015,4,2017,автоматическая,2.0,184,33300,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,3,30.410958904109588,1775000
9367,avito3789,0,320i,седан,чёрный,бензин,2015,4,2017,автоматическая,2.0,184,70000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,3,63.926940639269404,2200000
9368,avito334,0,520i,седан,белый,бензин,2016,4,2017,автоматическая,2.0,184,67000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,61.18721461187214,1889000
9369,avito1804,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,67733,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,61.85662100456621,1840000
9370,avito2007,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,39000,задний,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,3,35.61643835616438,1799999
9371,avito2906,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,145000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,132.4200913242009,1690000
9372,avito3001,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,45000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,41.0958904109589,2150000
9373,avito3026,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,59451,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,54.293150684931504,1900000
9374,avito3107,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,65739,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,60.035616438356165,1870000
9375,avito3132,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,81710,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,74.62100456621005,1820000
9376,avito4136,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,102787,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,93.86940639269406,1649000
9377,avito4138,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,51342,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,46.88767123287671,1900000
9378,avito4145,0,520i,седан,чёрный,бензин,2016,4,2017,автоматическая,2.0,184,46000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,3,42.009132420091326,2500000
9379,avito79,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,40000,полный,Левый,Битый,1,Unknown,X4,1,F26,0,3,36.529680365296805,1450000
9380,avito367,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,35000,полный,Левый,Не требует ремонта,1,Unknown,X3,2,F25,1,3,31.963470319634702,1875000
9381,avito467,0,20i,внедорожник,красный,бензин,2014,5,2017,автоматическая,2.0,184,100000,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,3,91.32420091324201,2150000
9382,avito1457,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,36207,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,33.06575342465754,2227000
9383,avito1902,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,38874,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,35.5013698630137,2400000
9384,avito3116,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,23000,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,3,21.004566210045663,1930000
9385,avito4634,0,20i,внедорожник,белый,бензин,2014,5,2017,автоматическая,2.0,184,86000,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,78.53881278538813,2100000
9386,avito4635,0,20i,внедорожник,чёрный,бензин,2014,5,2017,автоматическая,2.0,184,44000,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,3,40.182648401826484,2200000
9387,avito361,0,320i,седан,белый,бензин,2015,4,2018,автоматическая,2.0,184,17700,задний,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,2,24.246575342465754,1455000
9388,avito849,0,320i,седан,чёрный,бензин,2015,4,2018,автоматическая,2.0,184,8692,задний,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,2,11.906849315068493,1450000
9389,avito2749,0,320i,седан,синий,бензин,2015,4,2018,автоматическая,2.0,184,11000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,2,15.068493150684931,1900000
9390,avito3033,0,320i,седан,чёрный,бензин,2015,4,2018,автоматическая,2.0,184,30000,задний,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,2,41.0958904109589,1850000
9391,avito3123,0,320i,седан,белый,бензин,2015,4,2018,автоматическая,2.0,184,14370,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,2,19.684931506849313,2099000
9392,avito3794,0,320i,седан,белый,бензин,2015,4,2018,автоматическая,2.0,184,30000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,6,F3x,1,2,41.0958904109589,1790000
9393,avito3795,0,320i,седан,серый,бензин,2015,4,2018,автоматическая,2.0,184,17000,полный,Левый,Не требует ремонта,1,Unknown,3 серия,6,F3x,1,2,23.28767123287671,1890000
9394,avito199,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,131000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,179.45205479452054,1780000
9395,avito428,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,74000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,101.36986301369863,1820000
9396,avito2156,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,68000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,93.15068493150685,1900000
9397,avito2509,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,208000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,284.93150684931504,1790000
9398,avito3140,0,520i,седан,белый,бензин,2016,4,2018,автоматическая,2.0,184,40000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,54.794520547945204,2100000
9399,avito3245,0,520i,седан,синий,бензин,2016,4,2018,автоматическая,2.0,184,11000,задний,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,15.068493150684931,2100000
9400,avito3408,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,58000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,79.45205479452055,1950000
9401,avito4154,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,131852,задний,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,180.61917808219178,1549000
9402,avito4162,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,110000,задний,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,2,150.68493150684932,2015000
9403,avito4173,0,520i,седан,чёрный,бензин,2016,4,2018,автоматическая,2.0,184,52235,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,2,71.55479452054794,2450000
9404,avito1265,0,320i,седан,чёрный,бензин,2018,4,2018,автоматическая,2.0,184,16000,задний,Левый,Не требует ремонта,2,Unknown,3 серия,7,G20,0,2,21.91780821917808,1250000
9405,avito4637,0,20i,внедорожник,чёрный,бензин,2014,5,2018,автоматическая,2.0,184,16500,полный,Левый,Не требует ремонта,2,Unknown,X4,1,F26,0,2,22.602739726027398,2450000
9406,avito4638,0,20i,внедорожник,коричневый,бензин,2014,5,2018,автоматическая,2.0,184,24606,полный,Левый,Не требует ремонта,1,Unknown,X4,1,F26,0,2,33.706849315068496,2540000
9407,avito3299,0,320i,хэтчбек,белый,бензин,2015,5,2018,автоматическая,2.0,184,82000,задний,Левый,Не требует ремонта,1,Unknown,3 серия GT,6,F3x,1,2,112.32876712328768,1930000
9408,avito4600,0,20i,внедорожник,синий,бензин,2017,5,2018,автоматическая,2.0,184,23500,полный,Левый,Не требует ремонта,1,Unknown,X3,3,G01,0,2,32.19178082191781,2720000
9409,avito1147,0,20i,внедорожник,синий,бензин,2018,5,2018,автоматическая,2.0,184,34018,полный,Левый,Не требует ремонта,1,Unknown,X4,2,G02,0,2,46.6,2830000
9410,avito1254,0,20i,внедорожник,чёрный,бензин,2018,5,2018,автоматическая,2.0,184,9878,полный,Левый,Не требует ремонта,2,Unknown,X4,2,G02,0,2,13.531506849315068,2900000
9411,avito533,0,420i,купе,белый,бензин,2017,2,2019,автоматическая,2.0,184,13066,задний,Левый,Не требует ремонта,1,Unknown,4 серия,0,F32/F33,1,1,35.797260273972604,2297000
9412,avito2799,0,520i,седан,чёрный,бензин,2016,4,2019,автоматическая,2.0,184,29348,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,80.40547945205479,2580000
9413,avito2921,0,520i,седан,серый,бензин,2016,4,2019,автоматическая,2.0,184,4500,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,12.32876712328767,2523000
9414,avito4181,0,520i,седан,чёрный,бензин,2016,4,2019,автоматическая,2.0,184,33500,задний,Левый,Не требует ремонта,2,Unknown,5 серия,7,G30/G31,0,1,91.78082191780823,2030000
9415,avito4182,0,520i,седан,серый,бензин,2016,4,2019,автоматическая,2.0,184,34900,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,95.61643835616438,2130000
9416,avito4184,0,520i,седан,чёрный,бензин,2016,4,2019,автоматическая,2.0,184,54000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,147.94520547945206,2250000
9417,avito4186,0,520i,седан,чёрный,бензин,2016,4,2019,автоматическая,2.0,184,24000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,65.75342465753425,2300000
9418,avito4191,0,520i,седан,чёрный,бензин,2016,4,2019,автоматическая,2.0,184,20000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,54.794520547945204,2800000
9419,avito4199,0,520i,седан,белый,бензин,2016,4,2019,автоматическая,2.0,184,6652,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,1,18.224657534246575,3100000
9420,avito2188,0,320i,седан,синий,бензин,2018,4,2019,автоматическая,2.0,184,2000,полный,Левый,Не требует ремонта,1,Unknown,3 серия,7,G20,0,1,5.47945205479452,2989999
9421,avito2852,0,320i,седан,серый,бензин,2018,4,2019,автоматическая,2.0,184,5000,полный,Левый,Не требует ремонта,2,Unknown,3 серия,7,G20,0,1,13.698630136986301,2800000
9422,avito953,0,320i,хэтчбек,чёрный,бензин,2015,5,2019,автоматическая,2.0,184,15000,полный,Левый,Не требует ремонта,1,Unknown,3 серия GT,6,F3x,1,1,41.0958904109589,2450000
9423,avito1551,0,20i,внедорожник,серый,бензин,2017,5,2019,автоматическая,2.0,184,11070,полный,Левый,Не требует ремонта,1,Unknown,X3,3,G01,0,1,30.328767123287673,2949000
9424,avito4608,0,20i,внедорожник,серый,бензин,2017,5,2019,автоматическая,2.0,184,11070,полный,Левый,Не требует ремонта,1,Unknown,X3,3,G01,0,1,30.328767123287673,2949000
9425,avito888,0,20i,внедорожник,чёрный,бензин,2018,5,2019,автоматическая,2.0,184,15700,полный,Левый,Не требует ремонта,1,Unknown,X4,2,G02,0,1,43.013698630136986,3000000
9426,avito4207,0,520i,седан,чёрный,бензин,2016,4,2020,автоматическая,2.0,184,7000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,7,G30/G31,0,0,58.333333333333336,2800000
9427,avito4618,0,20i,внедорожник,бежевый,бензин,2017,5,2020,автоматическая,2.0,184,2000,полный,Левый,Не требует ремонта,1,Unknown,X3,3,G01,0,0,16.666666666666668,3600000
9428,test3623,1,25i,внедорожник,белый,бензин,2003,5,2004,автоматическая,2.5,184,134000,полный,Левый,Не требует ремонта,3,Оригинал,X3,1,E83,0,16,22.945205479452056,0
9429,avito2310,0,25i,внедорожник,чёрный,бензин,2003,5,2004,автоматическая,2.5,184,300861,полный,Левый,Не требует ремонта,2,Unknown,X3,1,E83,0,16,51.51729452054794,450000
9430,test2078,1,728i,седан,чёрный,бензин,1977,4,1984,механическая,2.8,184,426000,задний,Левый,Не требует ремонта,3,Оригинал,7 серия,1,E23,0,36,32.42009132420091,0
9431,avito2699,0,728i,седан,зелёный,бензин,1977,4,1978,механическая,2.8,184,200000,задний,Левый,Не требует ремонта,2,Unknown,7 серия,1,E23,0,42,13.04631441617743,250000
9432,avito3837,0,528i,седан,серый,бензин,1981,4,1983,механическая,2.8,184,300000,задний,Левый,Битый,3,Unknown,5 серия,2,E28,0,37,22.213994816734544,150000
9433,test855,1,530d,седан,серый,дизель,1995,4,2000,автоматическая,2.9,184,360000,задний,Левый,Не требует ремонта,3,Оригинал,5 серия,4,E39,0,20,49.31506849315068,0
9434,test594,1,730d,седан,чёрный,дизель,1998,4,2000,автоматическая,2.9,184,323000,задний,Левый,Не требует ремонта,3,Дубликат,7 серия,3,E38,1,20,44.24657534246575,0
9435,test1754,1,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,2.9,184,250000,полный,Левый,Не требует ремонта,2,Оригинал,X5,1,E53,0,17,40.290088638195,0
9436,avito1513,0,530d,седан,белый,дизель,1995,4,1996,механическая,2.9,184,240000,задний,Левый,Не требует ремонта,3,Unknown,5 серия,4,E39,0,24,27.397260273972602,350000
9437,avito2959,0,530d,седан,серебристый,дизель,1995,4,1999,автоматическая,2.9,184,372000,задний,Левый,Не требует ремонта,3,Unknown,5 серия,4,E39,0,21,48.53228962818004,435000
9438,avito2860,0,730d,седан,синий,дизель,1998,4,1999,автоматическая,2.9,184,500000,задний,Левый,Не требует ремонта,3,Unknown,7 серия,3,E38,1,21,65.23157208088715,399999
9439,avito1584,0,3.0d,внедорожник,серебристый,дизель,1999,5,2002,автоматическая,3.0,184,350000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,18,53.272450532724505,659999
9440,avito1983,0,3.0d,внедорожник,серебристый,дизель,1999,5,2002,автоматическая,3.0,184,346000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,18,52.663622526636225,560000
9441,avito444,0,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,3.0,184,379000,полный,Левый,Не требует ремонта,1,Unknown,X5,1,E53,0,17,61.079774375503625,697500
9442,avito701,0,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,3.0,184,330000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,17,53.182917002417405,599999
9443,avito2641,0,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,3.0,184,400000,полный,Левый,Не требует ремонта,1,Unknown,X5,1,E53,0,17,64.46414182111201,400000
9444,avito4692,0,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,3.0,184,267000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,17,43.02981466559226,380000
9445,avito4703,0,3.0d,внедорожник,серый,дизель,1999,5,2003,автоматическая,3.0,184,303000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,17,48.831587429492345,640000
9446,avito4704,0,3.0d,внедорожник,чёрный,дизель,1999,5,2003,автоматическая,3.0,184,420000,полный,Левый,Не требует ремонта,3,Unknown,X5,1,E53,0,17,67.68734891216761,650000
9447,avito963,0,2.5,кабриолет,серый,бензин,2000,2,2000,автоматическая,2.5,187,180000,задний,Левый,Не требует ремонта,3,Unknown,Z3,1,E36,1,20,24.65753424657534,647000
9448,test1228,1,730i,седан,чёрный,бензин,1986,4,1989,механическая,3.0,188,1000000,задний,Левый,Не требует ремонта,1,Дубликат,7 серия,2,E32,0,31,88.37825894829872,0
9449,avito242,0,730i,седан,зелёный,бензин,1986,4,1988,автоматическая,3.0,188,299960,задний,Левый,Не требует ремонта,3,Unknown,7 серия,2,E32,0,32,25.681506849315067,180000
9450,avito1235,0,730i,седан,синий,бензин,1986,4,1988,механическая,3.0,188,235000,задний,Левый,Не требует ремонта,3,Unknown,7 серия,2,E32,0,32,20.11986301369863,155000
9451,avito1774,0,730i,седан,фиолетовый,бензин,1986,4,1988,механическая,3.0,188,428000,задний,Левый,Не требует ремонта,2,Unknown,7 серия,2,E32,0,32,36.64383561643836,39999
9452,avito3111,0,530i,седан,серебристый,бензин,1988,4,1989,механическая,3.0,188,100000,задний,Левый,Не требует ремонта,1,Unknown,5 серия,3,E34,0,31,8.837825894829871,20000
9453,avito3846,0,530i,седан,белый,бензин,1988,4,1990,механическая,3.0,188,300000,задний,Левый,Не требует ремонта,3,Unknown,5 серия,3,E34,0,30,27.397260273972602,150000
9454,avito2647,0,730i,седан,синий,бензин,1986,4,1992,механическая,3.0,188,1000000,задний,Левый,Не требует ремонта,2,Unknown,7 серия,2,E32,0,28,97.84735812133073,80000
9455,test1029,1,520d,седан,серый,дизель,2013,4,2014,автоматическая,2.0,190,154000,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,6,70.31963470319634,0
9456,test1099,1,520d,седан,чёрный,дизель,2013,4,2014,автоматическая,2.0,190,160000,задний,Левый,Не требует ремонта,3,Оригинал,5 серия,6,F10/F11/F07,1,6,73.05936073059361,0
9457,test1818,1,520d,седан,белый,дизель,2013,4,2014,автоматическая,2.0,190,73200,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,6,33.42465753424658,0
9458,test3250,1,520d,седан,белый,дизель,2013,4,2014,автоматическая,2.0,190,126000,задний,Левый,Не требует ремонта,3,Оригинал,5 серия,6,F10/F11/F07,1,6,57.534246575342465,0
9459,test2843,1,20d,внедорожник,серый,дизель,2014,5,2014,автоматическая,2.0,190,80000,полный,Левый,Не требует ремонта,2,Оригинал,X3,2,F25,1,6,36.529680365296805,0
9460,test3391,1,20d,внедорожник,белый,дизель,2014,5,2014,автоматическая,2.0,190,79556,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,6,36.32694063926941,0
9461,test2138,1,420d,купе,синий,дизель,2013,2,2015,автоматическая,2.0,190,59000,полный,Левый,Не требует ремонта,2,Оригинал,4 серия,0,F32/F33,0,5,32.32876712328767,0
9462,test3818,1,420d,купе,белый,дизель,2013,2,2015,автоматическая,2.0,190,49281,полный,Левый,Не требует ремонта,2,Оригинал,4 серия,0,F32/F33,0,5,27.003287671232876,0
9463,test183,1,520d,седан,белый,дизель,2013,4,2015,автоматическая,2.0,190,77036,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,5,42.21150684931507,0
9464,test1431,1,520d,седан,серый,дизель,2013,4,2015,автоматическая,2.0,190,68000,задний,Левый,Не требует ремонта,1,Оригинал,5 серия,6,F10/F11/F07,1,5,37.26027397260274,0
9465,test1436,1,520d,седан,чёрный,дизель,2013,4,2015,автоматическая,2.0,190,145835,задний,Левый,Не требует ремонта,1,Оригинал,5 серия,6,F10/F11/F07,1,5,79.90958904109588,0
9466,test1623,1,520d,седан,белый,дизель,2013,4,2015,автоматическая,2.0,190,70000,задний,Левый,Не требует ремонта,3,Оригинал,5 серия,6,F10/F11/F07,1,5,38.35616438356164,0
9467,test1767,1,520d,седан,серый,дизель,2013,4,2015,автоматическая,2.0,190,80000,полный,Левый,Не требует ремонта,1,Оригинал,5 серия,6,F10/F11/F07,1,5,43.83561643835616,0
9468,test2014,1,520d,седан,чёрный,дизель,2013,4,2015,автоматическая,2.0,190,177000,задний,Левый,Не требует ремонта,3,Оригинал,5 серия,6,F10/F11/F07,1,5,96.98630136986301,0
9469,test2183,1,520d,седан,серый,дизель,2013,4,2015,автоматическая,2.0,190,113000,задний,Левый,Не требует ремонта,1,Оригинал,5 серия,6,F10/F11/F07,1,5,61.917808219178085,0
9470,test2458,1,520d,седан,чёрный,дизель,2013,4,2015,автоматическая,2.0,190,74000,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,5,40.54794520547945,0
9471,test2785,1,520d,седан,белый,дизель,2013,4,2015,автоматическая,2.0,190,109900,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,5,60.21917808219178,0
9472,test2901,1,520d,седан,белый,дизель,2013,4,2015,автоматическая,2.0,190,38888,задний,Левый,Не требует ремонта,2,Оригинал,5 серия,6,F10/F11/F07,1,5,21.30849315068493,0
9473,test2992,1,320d,седан,белый,дизель,2015,4,2015,автоматическая,2.0,190,172900,полный,Левый,Не требует ремонта,2,Оригинал,3 серия,6,F3x,1,5,94.73972602739725,0
9474,test261,1,320d,лифтбек,чёрный,дизель,2011,5,2015,автоматическая,2.0,190,65992,полный,Левый,Не требует ремонта,1,Оригинал,3 серия,6,F3x,0,5,36.16,0
9475,test3016,1,320d,лифтбек,белый,дизель,2011,5,2015,автоматическая,2.0,190,65000,полный,Левый,Не требует ремонта,2,Оригинал,3 серия,6,F3x,0,5,35.61643835616438,0
9476,test3118,1,520d,универсал,серый,дизель,2013,5,2015,механическая,2.0,190,155000,задний,Левый,Не требует ремонта,1,Оригинал,5 серия,6,F10/F11/F07,0,5,84.93150684931507,0
9477,test432,1,20d,внедорожник,белый,дизель,2014,5,2015,автоматическая,2.0,190,45000,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,24.65753424657534,0
9478,test631,1,20d,внедорожник,коричневый,дизель,2014,5,2015,автоматическая,2.0,190,39000,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,21.36986301369863,0
9479,test982,1,20d,внедорожник,серый,дизель,2014,5,2015,автоматическая,2.0,190,20997,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,11.505205479452055,0
9480,test1059,1,20d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,2.0,190,114000,полный,Левый,Не требует ремонта,3,Оригинал,X3,2,F25,1,5,62.465753424657535,0
9481,test1081,1,20d,внедорожник,серый,дизель,2014,5,2015,автоматическая,2.0,190,58500,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,32.054794520547944,0
9482,test1133,1,20d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,2.0,190,37340,полный,Левый,Не требует ремонта,2,Оригинал,X3,2,F25,1,5,20.46027397260274,0
9483,test1426,1,20d,внедорожник,серебристый,дизель,2014,5,2015,автоматическая,2.0,190,92000,полный,Левый,Не требует ремонта,3,Оригинал,X3,2,F25,1,5,50.41095890410959,0
9484,test1499,1,20d,внедорожник,белый,дизель,2014,5,2015,автоматическая,2.0,190,66535,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,36.45753424657534,0
9485,test1669,1,20d,внедорожник,белый,дизель,2014,5,2015,автоматическая,2.0,190,60243,полный,Левый,Не требует ремонта,2,Оригинал,X3,2,F25,1,5,33.00986301369863,0
9486,test1832,1,20d,внедорожник,белый,дизель,2014,5,2015,автоматическая,2.0,190,98000,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,53.6986301369863,0
9487,test1855,1,20d,внедорожник,серый,дизель,2014,5,2015,автоматическая,2.0,190,62750,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,34.38356164383562,0
9488,test2025,1,20d,внедорожник,белый,дизель,2014,5,2015,автоматическая,2.0,190,66000,полный,Левый,Не требует ремонта,2,Оригинал,X3,2,F25,1,5,36.16438356164384,0
9489,test2324,1,20d,внедорожник,чёрный,дизель,2014,5,2015,автоматическая,2.0,190,28000,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,15.342465753424657,0
9490,test2366,1,20d,внедорожник,серый,дизель,2014,5,2015,автоматическая,2.0,190,77300,полный,Левый,Не требует ремонта,1,Оригинал,X3,2,F25,1,5,42.35616438356164,0
